review_id,product_id,review_title,review_body
3167202,B002OID4T0,Laredo- The Complete Series,"I like this show! Peter Brown, Will Smith, Neval Brand, and Phillip Carey make you laugh with their antics of the old west.  The show shot on Universal's back lot resembles  Medicine Bow on The Virginian. Yes, they used these sets in movies, TV shows and others but you have to have a keen eye to notice. I grew up with these shows because the western was the norm back then.  I wish there were a few new westerns on today.  Laredo took the western in a different direction.  It could be funny and serious at the same time. The characters work off each other as if it were natural. Brand with his raspy voice is great and Peter Brown was the ladies man. Smith seemed like the most sensible of the group and Phil Carey their no nonsince boss. I like it."
289385,B00114P978,One and you are done!,"These really are fast and last.  I don't use them daily, only as needed, and they are very quick acting and long lasting. A good 30 minute walk after I take one and I am a happy camper again!"
3652610,B00176CSYW,Never sink....,"Brought these for my small pleco and other bottom feeders, but the pellets never sink. I believe they are too small to sink(due to water surface tension)"
3753217,B001NSYV58,nice,"oh ya this is a nice one, it looks great on my gun.  I highly recommend this seperator to anyone,"
497032,B00AAEM4L4,this stinks!,"I would rather smell my b.o than this skanky, sour, nasty smell. I am surprised by the positive reviews. This stuff stinks!"
3650011,B0013QRY22,Thank you Wellness Ocean Formula!!!,"We've been ordering Ocean Formula for about a year now.  Our pup had a scratching/chewing-paw problem.  We progressively eliminated from his diet, beef, fowl, gluten, wheat, corn.  He still scratches and chews at his paws, but seemingly at a 'normal' level.  We wish his paw-chewing was less, though it has diminished quite a lot.Finally, it is equally due to the Amazon Prime service that we continue to order this product. Thank you  Amazon!"
380806,B0031QP4TM,Ouch - hurt my legs!,"Futuro Revitalizing Trouser Socks for Women are touted as being ""great for travel"".  I was excited to receive them before my trip.  On the day of travel, I put them on in the morning, thinking that it was going to be great not to have achy legs at the end of the day from sitting in an airplane for 3 hours.  However, as I wore them around the house as I finished getting my suitcase ready and all of the details finalized, the Futuro Revitalizing Trouser Socks for Women began to irritate my feet and legs.  Within about an hour, I had to take them off because the sensation was getting quite painful.  I haven't worn them since.  I found the socks to be anything but revitalizing and cannot recommend them."
3720976,B006T7ML64,pretty good,"I found this pet hair remover worked a lot better on my computer chair which has a lot of cat hair rather than my couch which has minimal hair since I keep the couch covered with a blanket when I'm not home.  On the couch the velcro-like pad picked up some of the hair, but the more embedded hairs stayed behind.  Where the cat hair was denser on the chair, it picked up clumps easily.  I was able to pull the hair off the pad easily, so each should last a few months (depending on usage, of course) before replacement is necessary."
219252,B0003087Y8,Yuck,I really wanted this to work because I am trying to improve my health. I put them in water and it made the water taste horrible. Maybe I will try to put them in juice or another liquid but I would not recommend them in water.
1298293,B000EEJ8IM,Too small for my finger,This would have been a nice slide if I could get it on my finger.  I'm borderline skinny and it still won't fit.  Save your money unless your under 10 years old.
3662937,B001IDAYAY,Worst Product I Ever Purchased,Purchased this clipper because I was looking for this type of clipper and also It is made in the USA.. Clipped one nail on my 130 Pound Doberman and the thing fell apart. (this is not a joke or an exageration) I clipped one nail and it fell apart!!! This clipper may be ok for poodles or some sort of pocket pooch but forget it for a Large dog.. It says for large dogs. Thats a joke.. I only purchase the best products I can find.. I would pay $100.00 for a quality/well made clipper without blinking an eye.. I only gave this product one star because I couldn't give it (O) if I could of I would have..It's already on it's way back. Obviously Made in the USA means nothing these days.. What a Shame!!!
